id,organization,rating_category,rating_content_descriptions
7110,2,11,"[50, 55]"
7111,1,3,[47]
7121,1,3,[1]
7122,2,8,
7145,1,3,[37]
7148,1,5,"[32, 33]"
7156,1,3,
7176,1,5,"[21, 2, 24]"
7206,1,4,"[9, 32]"
7220,1,5,[29]
7226,1,5,[18]
7236,1,5,"[29, 22]"
7254,1,3,[33]
7257,1,3,
7258,2,8,
7259,1,3,"[1, 28, 33]"
7260,2,8,
7273,1,6,"[26, 21, 9, 18, 13]"
7274,2,11,"[58, 52, 55]"
7278,1,3,
7287,2,8,
7291,1,5,"[9, 36, 32, 38, 1]"
7292,2,10,[55]
7296,1,5,"[36, 47, 11]"
7303,2,10,[50]
7314,2,8,
7331,1,6,"[34, 10, 23, 21, 14, 3]"
7333,2,10,
7339,2,8,
7340,1,6,"[29, 24, 3, 7, 21]"
7344,1,3,[36]
7348,1,3,[48]
7349,2,8,
7354,2,8,
7360,2,8,
7361,1,5,"[33, 1]"
7362,2,9,[50]
7366,2,8,
7371,1,3,
7372,2,8,[58]
7386,2,10,"[58, 50]"
7388,1,5,"[15, 18, 3, 29, 32]"
7390,1,3,
7391,2,8,
7392,1,3,
7393,2,8,
7397,1,6,"[18, 21]"
7398,2,11,[55]
7402,2,10,[55]
7405,1,3,[6]
7409,1,3,[43]
7410,2,10,[57]
7440,1,6,"[3, 18, 21, 29]"
7461,1,5,"[24, 3, 29]"
7462,2,10,[50]
7471,1,4,"[47, 38, 32]"
7473,2,8,
7481,1,3,[5]
7483,1,3,[33]
7489,1,3,[37]
7490,2,9,
7494,2,9,
7497,1,5,"[24, 32, 29, 4]"
7498,2,10,[50]
7499,2,10,[50]
7500,1,5,"[9, 4]"
7501,2,10,[50]
7503,1,5,"[18, 29, 7]"
7507,2,8,
7508,1,3,
7509,2,8,
7512,1,5,"[29, 18, 7]"
7515,1,5,"[29, 18, 7]"
7517,1,5,"[29, 18, 7]"
7519,1,5,"[7, 29, 18]"
7538,1,5,"[29, 7, 18]"
7579,1,6,"[29, 21, 14, 3]"
7581,2,10,
7584,1,5,"[7, 18, 29]"
7590,1,5,"[7, 29, 18]"
7601,1,3,[6]
7608,1,3,[6]
7609,2,8,
7623,1,6,"[14, 21, 10, 23, 26, 4]"
7625,2,10,
7626,1,3,
7627,2,8,
7630,2,11,[50]
7636,2,8,
7637,1,3,[29]
7640,2,9,[50]
7643,2,11,
7652,1,5,"[29, 3]"
7659,1,3,
7660,2,8,
7685,1,5,"[38, 24, 32, 29]"
7687,1,3,"[31, 32]"
7702,1,5,[29]
7703,2,10,[50]
7704,1,5,"[29, 2]"
7705,2,11,"[50, 58]"
7706,2,10,"[58, 50]"
7707,1,4,[29]
7708,2,10,[50]
7709,2,11,[50]
7710,1,6,"[26, 29, 18, 11, 4]"
7711,1,6,"[4, 29, 26, 18, 11]"
7712,2,11,[50]
7713,1,5,[29]
7717,1,5,"[29, 24]"
7737,2,8,
7750,1,5,"[39, 32]"
7759,1,5,"[33, 2]"
7799,1,5,"[29, 32, 36]"
7801,2,8,
7804,1,6,
7805,2,12,
7811,2,10,
7814,1,3,
7824,2,9,[50]
7827,1,3,
7828,2,8,
7829,1,5,"[29, 11, 8]"
7830,2,10,[55]
7831,1,3,[31]
7833,1,5,"[32, 29]"
7838,1,6,"[3, 29, 27]"
7848,2,12,[50]
7855,1,5,"[31, 45]"
7874,1,5,"[24, 31, 45]"
7878,1,4,[9]
7890,2,10,
7894,2,9,[50]
7900,1,6,"[2, 31]"
7919,2,11,[50]
7927,1,3,
7928,1,3,
7933,2,11,
7946,1,5,"[24, 31, 2]"
7960,1,3,
7961,1,3,
7967,1,6,"[3, 29]"
7968,2,11,[50]
7970,2,11,[50]
7973,1,5,"[32, 9]"
7974,2,9,"[58, 50]"
7979,1,6,"[11, 29, 3]"
7980,2,11,"[50, 58]"
8013,1,6,"[4, 29]"
8014,2,10,"[50, 55, 58]"
8017,1,3,
8023,2,11,"[50, 55, 58]"
8025,2,10,"[50, 58]"
8026,1,5,"[4, 7, 45, 24, 9]"
8027,2,10,"[50, 55]"
8050,1,5,"[29, 3]"
8051,2,11,[50]
8053,1,3,
8055,1,3,
8057,1,3,
8061,1,5,"[32, 3, 29, 36]"
8062,2,11,"[58, 50]"
8081,1,5,"[41, 29, 36]"
8089,1,6,"[21, 10, 4]"
8094,1,6,"[46, 31]"
8098,1,3,
8101,1,6,"[10, 11, 18, 4]"
8102,2,11,[50]
8103,1,6,"[4, 18, 11, 10]"
8104,2,11,[50]
8107,2,11,"[50, 58]"
8108,1,5,"[29, 1, 21]"
8159,1,3,[37]
8160,2,9,[50]
8166,1,5,"[26, 24, 29]"
8167,2,10,"[50, 55, 58]"
8174,1,6,"[31, 46]"
8175,2,10,
8199,1,3,
8200,2,8,
8201,1,5,"[33, 7, 24]"
8202,2,10,
8245,2,9,
8254,1,4,"[1, 36, 9]"
8274,1,6,"[46, 31]"
8277,1,3,"[2, 29]"
8278,1,3,[43]
8279,1,3,[47]
8283,2,8,
8291,1,3,[47]
8292,2,9,[50]
8313,2,10,
8315,1,3,
8327,1,5,[7]
8328,2,8,
8334,2,8,
8341,2,8,
8345,2,8,
8356,2,8,
8358,1,5,"[32, 29]"
8373,2,8,
8379,2,8,
8381,2,12,
8386,2,8,
8388,2,8,
8392,2,8,
8394,2,8,
8398,2,8,
8406,2,8,
8409,1,3,
8410,2,8,
8413,2,12,
8467,2,10,
8476,2,12,"[55, 50]"
8484,2,10,
8494,2,10,
8520,2,8,
8521,2,11,[50]
8529,2,12,"[50, 58]"
8552,2,11,"[58, 50]"
8554,2,11,"[50, 58]"
8565,2,8,
8581,2,12,"[55, 50]"
8582,2,9,[50]
8587,2,9,[50]
8596,2,11,[50]
8598,2,10,[55]
8600,2,10,"[55, 51]"
8601,2,10,"[55, 58, 51]"
8604,2,10,"[55, 58]"
8608,2,8,
8609,1,5,"[24, 32, 29, 3]"
8614,1,4,"[38, 9, 32]"
8615,2,9,[50]
8621,2,8,
8635,1,3,
8636,2,8,
8644,1,5,[33]
8665,2,10,
8667,2,10,
8674,1,3,
8675,1,3,
8677,1,3,
8685,2,9,
8688,1,3,[47]
8691,1,3,[29]
8707,1,3,
8708,2,8,
8709,2,8,
8710,1,3,[43]
8712,2,8,
8713,1,3,
8714,1,5,[31]
8716,2,8,
8718,1,3,[6]
8722,2,8,
8725,2,10,
8728,1,3,
8737,1,3,"[1, 24]"
8740,2,9,
8746,2,8,
8753,2,10,[50]
8756,2,10,
8757,1,3,"[24, 48]"
8759,1,5,"[2, 29]"
8766,1,3,[33]
8767,2,8,
8770,1,5,"[38, 33]"
8773,2,10,
8774,1,3,[6]
8783,1,3,[33]
8784,2,9,
8788,1,3,[33]
8789,2,9,
8790,1,3,[33]
8791,2,9,
8792,1,4,"[33, 11]"
8794,1,3,
8796,1,3,
8808,2,8,
8809,2,8,
8810,2,9,
8819,2,8,
8824,1,6,"[10, 4]"
8829,2,10,"[51, 55]"
8854,1,3,[43]
8855,1,3,[1]
8860,1,6,"[29, 3]"
8861,2,11,[50]
8862,1,6,"[3, 29]"
8863,2,11,[50]
8864,1,6,"[29, 3]"
8865,2,11,[50]
8871,2,11,"[50, 55]"
8874,2,11,"[50, 55, 58]"
8876,2,11,"[50, 55, 58]"
8878,1,6,"[2, 31]"
8879,2,11,[50]
8882,1,6,"[3, 29]"
8883,2,11,[50]
8885,2,12,"[52, 50, 55]"
8887,1,4,[9]
8892,1,6,"[10, 21, 3]"
8897,1,5,[29]
8899,1,5,[29]
8907,1,3,"[47, 28]"
8908,2,8,
8909,1,3,
8916,1,3,
8931,1,5,"[7, 29, 11, 3, 28]"
8954,1,3,[33]
8963,2,9,[53]
8967,1,5,"[29, 3, 24]"
8992,1,4,"[9, 7]"
9000,1,6,
9004,1,5,"[11, 15, 29, 3]"
9007,2,11,"[50, 55, 58]"
9015,1,3,
9017,2,8,
9020,2,10,
9023,1,4,"[9, 32, 36]"
9026,1,6,"[29, 21]"
9029,1,4,[9]
9040,1,4,"[32, 1, 9]"
9058,1,5,
9059,2,11,
9060,1,3,
9061,2,8,
9109,1,5,"[18, 45, 29, 11, 8]"
9111,1,4,[30]
9122,1,5,"[29, 28, 11, 3]"
9131,1,4,"[28, 9]"
9135,1,6,"[18, 8, 21]"
9155,2,11,
9160,1,5,"[31, 46]"
9170,2,8,
9171,1,4,"[9, 41, 24]"
9173,2,10,
9187,2,10,
9189,2,11,[50]
9190,2,11,
9214,2,12,
9229,2,10,[50]
9298,2,8,
9299,1,3,
9318,1,3,
9319,2,8,
9325,1,3,[47]
9327,1,3,
9328,2,8,
9330,2,8,
9339,1,3,
9340,2,8,
9345,1,6,"[10, 3]"
9346,2,11,[50]
9353,2,10,[50]
9356,1,4,[9]
9357,2,9,[50]
9366,1,5,"[3, 29]"
9370,2,12,
9371,2,12,
9372,2,12,
9399,1,3,[6]
9400,2,9,
9402,1,6,
9416,2,10,[50]
9435,2,11,"[58, 50, 55]"
9480,2,11,"[55, 50]"
9481,1,6,"[21, 35, 24, 14]"
9486,1,4,"[2, 37]"
9490,2,8,
9493,1,4,"[6, 45, 9]"
9507,1,5,"[31, 2]"
9508,1,5,[29]
9515,1,5,"[36, 4, 29]"
9557,1,5,
9581,2,9,
9591,2,8,
9599,1,5,"[3, 29, 32]"
9615,2,8,[58]
9616,2,8,
9617,1,5,"[3, 29, 26]"
9618,2,10,[50]
9660,2,10,
9667,1,5,"[29, 3]"
9668,1,5,"[32, 5]"
9709,1,5,"[24, 20, 5, 2, 1]"
9711,1,5,"[36, 5]"
9749,1,4,[9]
9764,2,8,
9779,2,8,
9781,1,3,[29]
9801,1,5,"[24, 26, 11, 29, 2]"
9817,2,11,[51]
9828,2,10,"[50, 55]"
9838,2,8,
9887,1,5,[29]
9901,1,5,"[11, 1, 24, 9, 20]"
9906,1,5,"[32, 24, 29]"
9913,1,3,
9955,2,12,
9966,2,10,
9987,2,9,[50]
9997,2,8,
10015,1,5,"[29, 18, 7]"
10021,2,8,[58]
10061,1,3,
10062,2,8,
10126,1,3,"[7, 33]"
10156,1,4,"[45, 9, 6]"
10218,1,6,"[21, 18, 3, 29]"
10229,1,5,"[3, 29]"
10231,1,5,"[3, 29]"
10239,2,10,[50]
10242,1,3,
10243,2,8,
10263,1,3,
10264,2,8,
10270,2,12,"[50, 51, 52, 55, 57]"
10312,1,4,[9]
10325,2,11,"[52, 55, 50]"
10355,1,5,"[5, 24]"
10358,1,6,"[4, 18, 14, 29, 21, 27]"
10364,2,12,"[58, 50, 55]"
10410,1,6,"[32, 10, 4]"
10411,2,11,[50]
10431,1,3,
10432,2,8,
10437,2,10,
10459,1,6,"[29, 4]"
10477,1,5,[31]
10484,2,9,"[50, 58]"
10491,1,3,
10492,1,6,
10507,1,5,"[38, 29]"
10533,1,5,"[9, 24, 45, 15]"
10566,2,8,
10589,2,12,"[54, 50, 51, 55]"
10591,2,11,
10618,1,3,
10619,2,8,
10623,2,10,
10627,1,3,
10628,2,10,
10629,1,5,
10630,2,11,
10637,1,3,
10638,2,8,
10639,1,3,
10640,2,8,
10644,1,3,
10645,2,8,
10646,1,3,
10647,2,8,
10657,2,8,
10682,2,12,"[55, 50, 51]"
10683,2,12,"[50, 55, 51]"
10685,1,6,"[29, 3]"
10712,1,6,"[29, 4]"
10733,2,11,
10836,2,8,
10838,2,8,
10858,2,10,"[50, 55]"
10864,1,5,[29]
10872,1,3,
10873,2,8,
10964,2,8,
10965,2,8,
10966,1,3,[37]
10968,2,8,
10986,2,8,
10995,1,6,"[10, 4]"
11040,1,6,"[29, 3]"
11105,1,6,"[15, 29, 8, 3, 18]"
11112,1,6,"[3, 21, 29, 24]"
11119,1,3,
11134,2,8,
11163,1,3,[47]
11164,1,3,[47]
11185,1,5,"[3, 29]"
11240,1,3,[9]
11261,2,10,
11288,1,3,
11289,2,8,
11331,1,5,"[29, 2]"
11332,2,9,[50]
11347,2,11,[53]
11361,2,8,
11365,1,5,"[20, 12, 36]"
11367,2,10,"[51, 55, 57, 58]"
11399,2,10,[50]
11508,1,4,
11509,2,8,
11512,2,10,
11516,2,12,
11531,2,10,
11533,2,10,
11569,2,9,
11579,2,9,
11580,2,12,
11582,2,10,
11611,2,8,
11619,1,3,[5]
11628,2,9,
11636,2,11,
11644,2,12,
11652,2,10,"[50, 55]"
11670,2,8,
11672,2,12,
11675,2,10,"[50, 51, 55]"
11680,1,6,"[2, 31]"
11687,2,10,
11688,2,8,
11691,2,10,
11692,2,9,
11696,2,11,
11698,2,10,
11700,2,11,
11707,2,9,
11716,2,9,[50]
11718,2,11,
11746,1,4,[9]
11747,2,8,
11759,1,6,"[29, 21, 8, 18, 3]"
11764,2,10,
11767,2,10,
11769,2,10,
11770,2,10,
11772,2,10,
11789,2,10,
11838,2,8,
11851,2,11,[50]
11853,2,10,
11854,2,10,
11855,2,10,
11856,2,10,
11874,1,5,"[24, 29, 4]"
11896,2,10,[50]
11899,2,9,"[50, 53]"
11901,2,10,[50]
11916,1,5,"[29, 1, 32]"
11917,2,10,
11922,1,4,[9]
11923,2,10,[50]
11953,2,10,
11958,2,10,
11961,2,9,"[58, 53]"
11964,1,3,"[6, 29]"
11967,1,5,"[49, 40, 32]"
11969,1,3,[31]
11973,1,3,"[6, 37]"
11982,1,3,
11999,1,3,
12000,2,8,
12009,1,5,[31]
12010,1,6,"[4, 29]"
12011,2,11,[50]
12021,1,3,
12022,2,8,
12033,1,5,"[26, 29]"
12035,1,5,"[29, 24, 26]"
12037,1,5,"[29, 26]"
12039,2,10,[50]
12040,1,5,"[36, 26, 29]"
12056,1,3,[47]
12066,1,3,[33]
12067,2,8,
12082,1,3,[33]
12083,2,8,
12084,2,8,
12086,1,4,"[29, 11]"
12090,2,9,[50]
12092,1,3,[47]
12097,2,8,
12099,2,8,
12119,2,8,
12131,1,5,[29]
12136,2,8,
12140,1,5,"[9, 4, 15]"
12147,1,5,"[29, 4]"
12195,2,12,
12210,1,4,[33]
12226,2,11,[50]
12232,2,10,"[50, 55]"
12234,2,10,"[50, 55]"
12236,2,11,
12247,2,9,
12251,1,3,
12253,1,3,
12254,2,8,
12257,2,8,
12266,1,6,"[4, 29]"
12267,2,11,
12269,2,12,"[50, 55]"
12279,2,11,
12301,2,8,
12317,1,6,"[18, 4, 21, 10, 14]"
12329,2,8,
12339,1,4,[7]
12370,1,6,"[21, 29, 3, 18]"
12392,2,8,
12436,2,8,
12437,2,8,
12439,2,8,
12480,1,3,
12514,2,9,[53]
12515,2,9,[53]
12563,2,8,
12586,2,8,
12648,2,8,
12681,2,10,
12689,1,5,
12706,1,3,"[36, 37]"
12710,2,8,
12756,1,5,[29]
12763,1,5,"[3, 29]"
12766,1,5,[40]
12777,1,3,
12778,2,8,
12782,1,6,"[10, 3]"
12784,2,8,
12791,2,9,"[50, 58]"
12795,2,8,
12802,2,8,[58]
12819,1,5,"[32, 29]"
12847,1,5,"[11, 29]"
12859,2,10,
12870,1,3,
12896,1,3,
12897,1,3,
12923,1,5,"[24, 11, 8, 9]"
12929,1,5,"[49, 40, 32]"
12957,2,10,
12968,1,3,[6]
12973,2,8,
12974,1,3,[9]
12982,2,8,
12997,2,8,
12998,2,8,
12999,1,5,[9]
13011,2,8,
13018,2,8,
13075,1,5,"[8, 3, 11, 29]"
13088,2,8,
13089,2,9,"[53, 50]"
13090,2,9,"[50, 53]"
13094,1,5,"[31, 2]"
13098,1,3,
13126,1,3,[47]
13132,2,10,"[50, 58]"
13138,1,5,"[6, 29]"
13144,2,12,[50]
13145,2,12,[50]
13146,2,12,"[50, 55]"
13148,2,12,[50]
13150,2,12,"[50, 55]"
13153,2,11,"[50, 55]"
13160,2,8,
13162,2,10,[55]
13171,2,10,"[50, 55]"
13175,2,9,[50]
13176,2,10,[55]
13180,2,9,"[53, 50]"
13184,2,10,"[50, 55]"
13186,2,8,[58]
13187,2,10,[50]
13191,2,9,[50]
13194,2,9,"[53, 50]"
13195,2,9,"[53, 50, 58]"
13200,1,3,
13202,1,3,[31]
13203,1,3,
13205,1,3,[31]
13213,2,9,[50]
13217,2,8,[58]
13222,2,8,
13229,2,9,[50]
13230,2,9,"[58, 53]"
13232,2,10,"[58, 55]"
13233,2,9,"[50, 53]"
13234,2,9,"[50, 53]"
13236,2,8,
13238,2,9,"[50, 58]"
13239,2,9,"[50, 53]"
13241,2,9,[50]
13243,2,9,"[50, 58]"
13264,2,9,"[50, 53]"
13266,2,8,[58]
13270,2,10,[50]
13272,2,9,[50]
13274,2,9,"[50, 58]"
13280,2,9,"[58, 50, 53]"
13284,2,11,"[58, 50]"
13288,2,11,"[50, 58]"
13289,2,8,[58]
13290,2,9,[50]
13293,2,9,"[53, 50]"
13295,2,8,[58]
13299,2,9,"[50, 53]"
13300,2,9,"[50, 53, 58]"
13302,2,8,[58]
13305,2,12,"[50, 58]"
13307,2,12,"[50, 55]"
13308,2,12,"[50, 55]"
13309,1,4,"[32, 25, 26, 9]"
13315,2,11,[55]
13319,2,12,"[55, 50]"
13322,2,11,"[58, 50]"
13324,2,11,"[50, 55]"
13326,2,9,[50]
13346,1,3,"[37, 6]"
13403,1,3,
13422,1,3,
13480,1,5,
13491,1,6,
13496,1,3,
13544,1,3,
13548,1,3,
13570,1,3,
13587,1,3,
13615,1,6,
13643,1,5,
13703,1,5,
13732,1,5,
13744,1,6,
13746,1,6,
13803,1,6,
13809,1,3,
13839,1,5,"[29, 3]"
13842,2,8,
13847,1,5,"[29, 24, 4]"
13865,2,8,
13870,2,12,"[50, 55]"
13871,1,4,[9]
13872,1,6,"[15, 4, 29]"
13888,2,12,"[50, 55]"
13900,2,12,"[50, 55]"
13902,2,10,
13937,1,5,"[29, 3]"
13940,2,12,"[50, 55]"
13941,1,6,"[4, 21, 10, 18]"
13944,1,4,[9]
13963,2,10,[50]
13964,2,11,"[50, 55, 58]"
13965,1,6,"[21, 10, 3, 18, 8]"
13982,2,8,
13985,1,3,
13988,1,4,"[32, 9, 1]"
13989,2,10,[50]
13995,1,4,"[38, 9]"
14011,1,5,"[29, 11, 3]"
14043,1,3,[33]
14045,1,3,[33]
14052,1,5,"[38, 32, 24, 9, 1]"
14067,1,3,[47]
14068,2,8,
14069,1,3,[47]
14075,1,5,"[33, 3]"
14077,1,3,
14078,1,5,"[29, 2]"
14108,2,8,
14126,2,8,
14127,1,3,"[37, 1, 6]"
14129,1,4,"[2, 47]"
14134,1,4,[9]
14139,2,9,[50]
14140,1,3,
14142,1,3,
14143,2,9,[50]
14145,1,5,"[3, 29]"
14156,1,3,[9]
14157,2,9,[50]
14170,1,4,[9]
14174,1,3,
14218,1,5,"[24, 11, 38, 9]"
14242,2,10,
14243,1,6,"[21, 26, 15]"
14244,2,11,[55]
14247,1,5,"[24, 26, 5, 32]"
14257,2,10,[50]
14268,1,3,
14287,2,8,
14305,2,10,
14321,1,6,"[18, 15, 11, 9]"
14322,2,12,"[50, 55]"
14324,2,8,
14330,1,3,[47]
14331,1,3,[47]
14332,1,6,
14333,2,11,
14336,1,3,[37]
14337,2,9,[50]
14343,2,8,
14355,1,3,"[20, 37]"
14356,1,3,"[37, 20]"
14357,2,12,"[50, 55]"
14359,1,3,[6]
14378,1,5,"[3, 29]"
14381,1,3,[9]
14385,2,9,[50]
14425,1,6,"[4, 21, 29]"
14442,1,3,
14455,1,3,
14466,2,12,
14481,2,9,
14506,1,4,[33]
14522,1,5,"[3, 29]"
14523,1,6,"[2, 31]"
14534,1,6,"[31, 46]"
14536,1,5,"[29, 38, 33]"
14546,1,3,
14554,1,5,"[33, 36, 32, 41, 38]"
14565,1,5,"[9, 4]"
14570,2,8,
14573,2,8,
14574,2,10,[50]
14630,1,3,
14650,2,9,
14652,2,11,
14653,2,8,
14678,2,9,
14688,2,10,
14709,2,8,
14741,1,5,
14747,1,4,
14787,2,8,
14801,2,8,
14808,2,9,
14817,1,5,
14864,1,3,
14870,2,12,
14881,2,8,
14884,1,3,
14894,2,8,
14901,1,3,
14916,2,12,
14917,2,10,
14929,2,10,
14954,2,8,
14955,1,5,
14974,1,4,[9]
14981,2,8,
15009,1,5,
15035,2,10,
15118,1,3,
15148,2,8,
15174,1,5,
15189,2,11,
15190,2,9,
15266,2,10,
15284,2,8,
15288,2,9,
15299,2,8,
15314,1,3,
15320,1,3,
15369,2,9,
15382,1,6,
15410,2,8,
15431,2,8,
15438,1,4,
15439,2,8,
15440,2,8,
15498,2,11,
15532,1,3,
15533,2,10,
15575,1,3,[37]
15576,2,9,[50]
15590,1,3,
15591,2,8,
15616,1,5,"[38, 24, 30]"
15634,1,5,"[3, 44, 29, 41]"
15640,2,9,"[53, 50]"
15645,2,8,
15647,1,5,"[22, 29, 42]"
15650,1,5,"[32, 29, 42]"
15652,1,5,"[42, 32, 31]"
15655,1,4,[9]
15656,2,10,[50]
15685,1,3,
15723,1,3,[31]
15724,1,3,[31]
15726,1,5,[29]
15729,2,10,[50]
15737,1,3,[33]
15740,1,5,[29]
15742,1,5,[29]
15751,1,4,[9]
15760,1,5,[29]
15762,1,5,[29]
15775,2,8,
15782,1,3,
15783,2,8,
15786,2,9,[50]
15792,2,9,
15812,2,8,
15817,2,8,
15826,1,3,[47]
15828,1,3,
15829,2,8,
15830,2,8,
15855,1,3,
15860,2,8,
15867,2,8,
15868,1,3,
15869,2,8,
15873,1,5,[31]
15874,2,10,
15901,2,8,
15904,1,5,"[38, 9, 28, 11]"
15916,1,5,"[7, 29, 18]"
15918,1,5,"[29, 7, 18]"
15938,1,3,
15939,2,9,[50]
15964,1,3,[43]
15967,2,8,
15970,1,4,[9]
15974,2,10,
15976,1,6,[21]
15978,1,4,"[28, 33]"
15979,2,10,
15989,2,9,
16017,2,10,"[55, 50]"
16020,1,5,"[29, 3, 11]"
16031,1,6,"[31, 2]"
16039,1,6,"[21, 3, 10]"
16043,1,5,"[32, 3, 29]"
16057,1,6,"[29, 3, 21, 8]"
16088,2,8,
16099,1,4,"[11, 8, 24, 33]"
16119,1,6,"[46, 31]"
16128,2,9,[50]
16133,1,4,[9]
16191,2,8,
16208,2,10,"[50, 55]"
16251,1,5,
16280,1,5,
16289,1,3,
16297,2,8,
16298,1,3,
16362,2,10,
16375,1,3,
16432,1,3,
16458,2,8,
16486,1,3,
16533,1,5,
16534,1,3,
16551,2,8,
16603,2,8,
16604,1,3,
16615,2,10,
16617,2,9,
16620,1,3,
16633,1,3,
16642,2,11,
16643,1,5,
16652,1,3,
16688,2,11,
16701,1,3,
16795,1,3,
16805,2,8,
16806,1,3,
16815,2,9,
16882,2,10,
16906,1,3,
16977,1,3,
16987,2,10,
17000,2,8,
17026,2,8,
17032,1,3,
17106,2,8,
17107,1,3,
17171,2,8,
17204,2,9,
17355,2,11,
17427,1,3,
17428,2,12,
17430,2,8,
17443,1,3,
17497,2,10,
17566,1,3,
17574,1,3,
17587,2,10,
17593,1,6,
17657,1,3,
17668,2,8,
17669,1,3,
17692,2,8,
17695,2,11,
17703,1,5,
17711,2,9,
17729,2,8,
17738,2,12,
17756,2,10,
17763,1,5,
17783,2,10,
17792,2,8,
17793,1,3,
17814,2,9,
17816,1,3,
17831,1,3,
17905,1,3,
17949,2,11,
18037,2,11,
18048,2,11,
18074,2,11,
18095,2,8,
18104,1,6,
18105,2,11,
18116,2,8,
18117,1,3,
18130,2,9,
18137,1,6,
18140,2,10,
18152,1,3,
18170,2,10,
18176,2,11,
18182,1,3,
18189,2,10,
18201,2,12,
18206,1,5,
18227,1,3,
18229,2,11,
18238,2,8,
18262,1,3,
18264,2,11,
18284,1,5,[31]
18297,1,3,
18307,1,3,
18312,1,3,
18330,1,5,
18339,2,11,
18359,1,3,
18360,2,8,
18380,2,9,
18394,1,3,
18398,2,9,
18403,1,6,
18447,1,6,
18473,2,11,
18520,1,3,
18527,1,3,
18529,1,4,
18550,2,8,
18551,1,3,
18582,2,8,
18626,1,5,
18636,1,3,
18663,1,5,
18666,2,8,
18714,1,3,
18715,1,3,
18722,1,3,
18742,1,5,
18747,2,10,
18754,2,8,
18756,2,9,
18777,1,5,
18789,1,5,"[24, 1, 29, 38]"
18797,1,3,
18800,1,5,
18809,1,6,
18825,1,5,
18831,2,12,
18851,2,11,
18859,1,4,
18902,2,10,
18905,1,3,
18908,2,10,
18917,2,8,
18924,1,3,
18925,2,8,
18936,1,5,
18942,2,10,
18951,1,3,
18955,1,3,
18968,1,3,
18974,2,10,
18980,2,10,
18989,2,8,
19031,1,3,
19043,2,9,
19050,2,10,
19076,1,3,
19080,1,5,
19089,1,3,
19095,2,8,
19099,1,3,
19106,2,9,
19115,1,6,
19157,1,6,
19163,1,5,
19164,2,10,
19171,2,8,
19181,2,8,
19185,1,3,
19186,2,8,
19187,1,3,
19188,2,9,
19190,2,10,
19204,2,9,
19213,2,11,
19239,2,10,
19246,2,8,
19247,1,3,
19250,2,11,
19252,1,3,
19271,1,3,
19278,2,10,
19280,2,10,
19282,1,3,
19283,2,8,
19287,2,10,
19290,1,3,
19321,1,3,
19323,2,12,
19332,2,8,
19346,2,11,
19357,1,3,
19367,1,5,
19386,1,3,
19404,2,9,
19414,2,11,
19427,1,3,
19428,1,3,
19437,1,5,
19447,1,3,
19487,1,3,
19513,2,8,
19516,2,8,
19517,1,5,
19521,2,8,
19531,2,9,
19538,1,3,
19549,1,3,
19566,1,3,
19575,1,3,
19583,1,3,
19586,2,8,
19606,1,3,
19610,2,10,
19613,2,8,
19620,1,6,
19637,1,3,
19640,2,8,
19646,1,5,
19655,2,11,
19677,2,10,
19705,1,5,
19708,1,3,
19709,1,3,
19716,1,5,
19719,1,3,
19741,2,10,
19763,1,3,
19764,1,5,
19798,1,5,
19813,2,12,
19814,1,3,
19823,1,3,
19834,2,8,
19839,2,8,
19857,1,3,[47]
19858,2,8,
19867,1,3,[47]
19895,1,3,[37]
19907,1,4,[29]
19923,1,3,[47]
19979,1,6,"[10, 3]"
19987,1,3,[47]
19993,2,8,
20020,2,10,[50]
20022,2,11,[50]
20040,1,5,"[9, 24, 15]"
20062,1,3,
20067,1,3,
20081,1,6,"[21, 4, 10]"
20129,2,11,
20135,2,11,[50]
20138,2,8,
20139,1,3,
20146,2,10,
20147,1,3,
20169,1,5,"[1, 33, 11, 7, 38]"
20181,1,4,
20205,1,6,
20230,1,6,
20268,1,3,
20326,1,5,
20394,1,5,
20395,2,10,
20396,1,5,
20421,2,8,
20439,1,5,
20519,2,11,
20521,2,11,
20543,2,10,
20546,2,11,
20575,2,10,
20598,1,3,
20709,1,4,[9]
20710,1,6,"[15, 18, 29, 11, 3]"
20713,2,11,[50]
20715,2,11,[50]
20724,1,3,
20749,1,3,
20750,2,8,
20777,2,9,[50]
20794,1,3,
20795,2,8,
20796,1,3,
20797,2,8,
20798,1,3,
20799,2,8,
20803,2,9,
20857,1,4,"[26, 24, 6]"
20894,1,3,[45]
20915,1,5,"[28, 29, 3]"
20954,1,6,"[29, 21, 3, 24]"
20955,2,11,
20962,2,10,[50]
20975,1,4,[9]
20992,1,6,"[3, 29]"
21003,1,3,
21004,2,9,
21008,2,10,[50]
21045,2,8,
21109,1,6,"[24, 21]"
21114,1,5,"[29, 3]"
21122,1,5,"[3, 32, 29, 36]"
21141,1,6,"[14, 17, 10, 4, 21]"
21175,1,4,[9]
21182,1,5,"[9, 24, 26, 11]"
21185,2,9,
21195,1,3,[26]
21202,2,8,
21215,1,4,"[9, 26]"
21238,1,3,
21270,2,8,
21282,1,3,[47]
21288,2,10,[50]
21317,1,4,"[38, 29, 26]"
21318,2,10,[50]
21324,1,3,
21329,1,5,"[11, 3, 29]"
21333,1,4,[9]
21334,2,9,
21335,1,4,"[9, 7]"
21336,1,4,[9]
21344,1,4,[9]
21346,1,3,
21360,1,4,"[38, 1, 9]"
